params,fold_scores,mean_test_f1_score,std_test_f1_score,mean_test_specificity,std_test_specificity,mean_test_precision,std_test_precision,mean_test_recall,std_test_recall,mean_test_roc_auc,std_test_roc_auc,mean_test_pr_auc,std_test_pr_auc,mean_fit_time,std_fit_time,mean_score_time,std_score_time
"{'nu': 0.0003096962464042008, 'eta0': 0.01785646751523018, 'learning_rate': 'constant', 'kernel_type': 'rbf', 'gamma': 0.5387147068977356}","{'f1_score': [0.0, 0.0, 0.0], 'precision': [0.0, 0.0, 0.0], 'recall': [0.0, 0.0, 0.0], 'roc_auc': [0.834041019880635, 0.5854041702370751, 1.0], 'pr_auc': [0.24334214578042343, 0.17509948834565095, 1.0], 'specificity': [1.0, 1.0, 1.0], 'fit_time': [0.03478097915649414, 0.06936192512512207, 0.23597502708435059], 'score_time': [0.06388497352600098, 0.11685895919799805, 0.13171076774597168]}",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8064817300392367,0.17037617469709723,0.4728138780420248,0.3738165062007979,0.1133726437886556,0.08783495412176814,0.10415156682332356,0.029111200091092138
"{'nu': 0.0009220289066433907, 'eta0': 0.023384440690279007, 'learning_rate': 'constant', 'kernel_type': 'rbf', 'gamma': 1.609009027481079}","{'f1_score': [0.0, 0.0, 0.0], 'precision': [0.0, 0.0, 0.0], 'recall': [0.0, 0.0, 0.0], 'roc_auc': [0.5859083537462839, 0.585261353898886, 1.0], 'pr_auc': [0.07368138039892833, 0.175, 1.0], 'specificity': [1.0, 1.0, 1.0], 'fit_time': [0.030185699462890625, 0.06649398803710938, 0.1269364356994629], 'score_time': [0.07099151611328125, 0.09279751777648926, 0.1367630958557129]}",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7237232358817233,0.19535735195780757,0.41622712679964274,0.41485695629772357,0.0745387077331543,0.03990584231931163,0.10018404324849446,0.027354411519475215
"{'nu': 0.00020406459225341678, 'eta0': 0.010349725373089314, 'learning_rate': 'constant', 'kernel_type': 'rbf', 'gamma': 0.43314191699028015}","{'f1_score': [0.0, 0.0, 0.0], 'precision': [0.0, 0.0, 0.0], 'recall': [0.0, 0.0, 0.0], 'roc_auc': [0.888977937096534, 0.45665524135961155, 1.0], 'pr_auc': [0.4182743069562299, 0.17507460565581925, 1.0], 'specificity': [1.0, 1.0, 1.0], 'fit_time': [0.0448458194732666, 0.09197759628295898, 0.13619446754455566], 'score_time': [0.09092140197753906, 0.1445178985595703, 0.28013038635253906]}",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7818777261520485,0.23439101671318446,0.5311163042040165,0.3460977355368737,0.09100596110026042,0.037299257654000294,0.17185656229654947,0.07962646897963627
"{'nu': 0.0004399325989652425, 'eta0': 0.02765009179711342, 'learning_rate': 'constant', 'kernel_type': 'rbf', 'gamma': 0.6324504613876343}","{'f1_score': [0.0, 0.0, 0.0], 'precision': [0.0, 0.0, 0.0], 'recall': [0.0, 0.0, 0.0], 'roc_auc': [0.857803921767649, 0.5856898029134533, 1.0], 'pr_auc': [0.28336497939940053, 0.17514927495024168, 1.0], 'specificity': [1.0, 1.0, 1.0], 'fit_time': [0.03298830986022949, 0.09874129295349121, 0.14662766456604004], 'score_time': [0.07310748100280762, 0.12819337844848633, 0.16838407516479492]}",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8144979082270342,0.17189103711180567,0.48617141811654746,0.36600775797117274,0.09278575579325359,0.04658381014643381,0.12322831153869629,0.03905463067585394
"{'nu': 0.0005479296669363976, 'eta0': 0.011023018509149551, 'learning_rate': 'optimal', 'kernel_type': 'rbf', 'gamma': 0.5180248618125916}","{'f1_score': [0.0, 0.0, 0.0], 'precision': [0.0, 0.0, 0.0], 'recall': [0.0, 0.0, 0.0], 'roc_auc': [0.7772184422550333, 0.5836903741788061, 1.0], 'pr_auc': [0.1716444781141261, 0.17480136208853575, 1.0], 'specificity': [1.0, 1.0, 1.0], 'fit_time': [0.03730177879333496, 0.12920665740966797, 0.09859800338745117], 'score_time': [0.07565951347351074, 0.18399715423583984, 0.1303236484527588]}",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7869696054779465,0.1700975015023159,0.44881528006755395,0.3897485839994493,0.08836881319681804,0.03821085297257691,0.12999343872070312,0.044229272963632174
"{'nu': 0.00043505398207344115, 'eta0': 0.041695885360240936, 'learning_rate': 'constant', 'kernel_type': 'rbf', 'gamma': 6.2553791999816895}","{'f1_score': [0.0, 0.0, 0.0], 'precision': [0.0, 0.0, 0.0], 'recall': [0.0, 0.0, 0.0], 'roc_auc': [0.500257135510414, 0.5711939445872607, 0.9998287671232876], 'pr_auc': [0.055407047387606316, 0.17213916445438032, 0.9998118532455316], 'specificity': [1.0, 1.0, 1.0], 'fit_time': [0.07719159126281738, 0.07568597793579102, 0.25908875465393066], 'score_time': [0.4204981327056885, 0.12420201301574707, 0.21375393867492676]}",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6904266157403208,0.2206887343157137,0.40911935502917274,0.4203925287756155,0.13732210795084634,0.08610421555633593,0.2528180281321208,0.12407618613757374
"{'nu': 0.0018691538134589791, 'eta0': 0.036875367164611816, 'learning_rate': 'constant', 'kernel_type': 'poly', 'gamma': 1.620024561882019}","{'f1_score': [0.0658578856152513, 0.18430034129692832, 0.3801249809480262], 'precision': [0.15702479338842976, 0.14185639229422067, 1.0], 'recall': [0.041666666666666664, 0.262987012987013, 0.23466315393300716], 'roc_auc': [0.2999296824602004, 0.4489344649209688, 0.31403091343105055], 'pr_auc': [0.11133771077181412, 0.16510172477136276, 0.6767183680369963], 'specificity': [0.9868860889688866, 0.7200799771493859, 1.0], 'fit_time': [0.06712698936462402, 0.14554572105407715, 0.22444510459899902], 'score_time': [0.1678907871246338, 0.13132238388061523, 0.13529205322265625]}",0.21009440262006862,0.12958897072894565,0.9023220220394242,0.12897574929655067,0.4329603952275501,0.4010053658272009,0.17977227786222894,0.09833761616900102,0.3542983536040733,0.0671650025564465,0.3177192678600577,0.25479783848667764,0.1457059383392334,0.06422495152409158,0.1448350747426351,0.016383202246048056
"{'nu': 0.0024223835207521915, 'eta0': 0.049284301698207855, 'learning_rate': 'constant', 'kernel_type': 'rbf', 'gamma': 0.15737813711166382}","{'f1_score': [0.0, 0.0, 0.0], 'precision': [0.0, 0.0, 0.0], 'recall': [0.0, 0.0, 0.0], 'roc_auc': [0.8202259070793466, 0.7142959154527277, 1.0], 'pr_auc': [0.2916400592017749, 0.2354290082170839, 1.0], 'specificity': [1.0, 1.0, 1.0], 'fit_time': [0.036228179931640625, 0.10815548896789551, 0.16522693634033203], 'score_time': [0.06345319747924805, 0.16172552108764648, 0.11571884155273438]}",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8448406075106915,0.11792969258486843,0.509023022472953,0.34793075451819117,0.10320353507995605,0.052779801529426226,0.1136325200398763,0.040146622522446454
"{'nu': 0.0006606552051380277, 'eta0': 0.011636549606919289, 'learning_rate': 'constant', 'kernel_type': 'rbf', 'gamma': 1.7666256427764893}","{'f1_score': [0.0, 0.0, 0.0], 'precision': [0.0, 0.0, 0.0], 'recall': [0.0, 0.0, 0.0], 'roc_auc': [0.6504558516373216, 0.5848329048843188, 1.0], 'pr_auc': [0.07962590781060695, 0.17490062464508802, 1.0], 'specificity': [1.0, 1.0, 1.0], 'fit_time': [0.028002500534057617, 0.07807064056396484, 0.10871052742004395], 'score_time': [0.06067204475402832, 0.21101808547973633, 0.08409905433654785]}",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7450962521738802,0.18222428172811006,0.41817551081856497,0.41324659310989365,0.0715945561726888,0.03326560939608622,0.11859639485677083,0.06604812824852407
"{'nu': 0.0002650418900884688, 'eta0': 0.013005629181861877, 'learning_rate': 'constant', 'kernel_type': 'rbf', 'gamma': 0.37170395255088806}","{'f1_score': [0.0, 0.0, 0.0], 'precision': [0.0, 0.0, 0.0], 'recall': [0.0, 0.0, 0.0], 'roc_auc': [0.7932868741344232, 0.7134390174235932, 1.0], 'pr_auc': [0.17087783858397967, 0.23515938156136668, 1.0], 'specificity': [1.0, 1.0, 1.0], 'fit_time': [0.0334930419921875, 0.07037639617919922, 0.1043543815612793], 'score_time': [0.06540203094482422, 0.10658407211303711, 0.2678868770599365]}",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8355752971860054,0.12074914002987386,0.4686790733817821,0.37661605071896026,0.06940793991088867,0.02893712485187216,0.14662432670593262,0.08737827616161466
"{'nu': 0.0009143318748101592, 'eta0': 0.015964975580573082, 'learning_rate': 'constant', 'kernel_type': 'rbf', 'gamma': 0.3797663450241089}","{'f1_score': [0.0, 0.0, 0.0], 'precision': [0.0, 0.0, 0.0], 'recall': [0.0, 0.0, 0.0], 'roc_auc': [0.7429967226500295, 0.566766638103399, 1.0], 'pr_auc': [0.11257387849053027, 0.1947210368263, 1.0000000000000002], 'specificity': [1.0, 1.0, 1.0], 'fit_time': [0.041551828384399414, 0.07246637344360352, 0.12728095054626465], 'score_time': [0.07099032402038574, 0.10644102096557617, 0.33156442642211914]}",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7699211202511428,0.17788850226044203,0.43576497177227685,0.4003814133340152,0.08043305079142253,0.03544922714375395,0.169665257136027,0.11539120053140958
"{'nu': 0.0010370619129389524, 'eta0': 0.01114995963871479, 'learning_rate': 'constant', 'kernel_type': 'rbf', 'gamma': 0.39613527059555054}","{'f1_score': [0.0, 0.0, 0.0], 'precision': [0.0, 0.0, 0.0], 'recall': [0.0, 0.0, 0.0], 'roc_auc': [0.8236440894921799, 0.707512139388746, 1.0], 'pr_auc': [0.26895636674073853, 0.2328922495274102, 1.0], 'specificity': [1.0, 1.0, 1.0], 'fit_time': [0.046302080154418945, 0.09111213684082031, 0.1305863857269287], 'score_time': [0.08272314071655273, 0.11939573287963867, 0.3913898468017578]}",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8437187429603087,0.12024843986551668,0.5006162054227162,0.35342447175447944,0.08933353424072266,0.034431900052779116,0.19783624013264975,0.13767950403008397
"{'nu': 0.00025713109062053263, 'eta0': 0.013767999596893787, 'learning_rate': 'constant', 'kernel_type': 'rbf', 'gamma': 0.5059916973114014}","{'f1_score': [0.0, 0.0, 0.0], 'precision': [0.0, 0.0, 0.0], 'recall': [0.0, 0.0, 0.0], 'roc_auc': [0.8527074508397504, 0.5857612110825479, 1.0], 'pr_auc': [0.2631995673021726, 0.17517417887103653, 1.0], 'specificity': [1.0, 1.0, 1.0], 'fit_time': [0.04508066177368164, 0.09370541572570801, 0.10692834854125977], 'score_time': [0.19662022590637207, 0.1059877872467041, 0.14427828788757324]}",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8128228873074327,0.17144781007072674,0.4794579153910697,0.3698289367071135,0.08190480868021648,0.026592290043127072,0.14896210034688315,0.03714847066134405
"{'nu': 0.0008280293550342321, 'eta0': 0.02236844412982464, 'learning_rate': 'constant', 'kernel_type': 'rbf', 'gamma': 0.6693713665008545}","{'f1_score': [0.0, 0.0, 0.0], 'precision': [0.0, 0.0, 0.0], 'recall': [0.0, 0.0, 0.0], 'roc_auc': [0.803360975400703, 0.5854041702370751, 1.0], 'pr_auc': [0.2030504539567489, 0.17507460565581925, 1.0], 'specificity': [1.0, 1.0, 1.0], 'fit_time': [0.03326582908630371, 0.08479976654052734, 0.12682342529296875], 'score_time': [0.05859112739562988, 0.08749151229858398, 0.11349749565124512]}",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.796255048545926,0.16933260399098402,0.459375019870856,0.3824501613515737,0.08162967363993327,0.038260450151918354,0.08652671178181966,0.02242581026084557
"{'nu': 0.0003679449437186122, 'eta0': 0.027171913534402847, 'learning_rate': 'constant', 'kernel_type': 'rbf', 'gamma': 0.24215896427631378}","{'f1_score': [0.0, 0.0, 0.0], 'precision': [0.0, 0.0, 0.0], 'recall': [0.0, 0.0, 0.0], 'roc_auc': [0.8460009225300329, 0.7142959154527277, 1.0], 'pr_auc': [0.24066554193608627, 0.2354290082170839, 1.0], 'specificity': [1.0, 1.0, 1.0], 'fit_time': [0.03967142105102539, 0.0978398323059082, 0.0994417667388916], 'score_time': [0.07426714897155762, 0.11714458465576172, 0.07226085662841797]}",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8534322793275869,0.11675651239406487,0.4920315167177234,0.3591943209716434,0.07898434003194173,0.027806123397337786,0.0878908634185791,0.020701714210963743
"{'nu': 0.0012273133033886552, 'eta0': 0.015631217509508133, 'learning_rate': 'constant', 'kernel_type': 'rbf', 'gamma': 1.3606576919555664}","{'f1_score': [0.0, 0.0, 0.0], 'precision': [0.0, 0.0, 0.0], 'recall': [0.0, 0.0, 0.0], 'roc_auc': [0.745037453817109, 0.5854041702370751, 1.0], 'pr_auc': [0.11731029941385462, 0.17504973003694232, 1.0], 'specificity': [1.0, 1.0, 1.0], 'fit_time': [0.023455381393432617, 0.08587050437927246, 0.11937332153320312], 'score_time': [0.05585312843322754, 0.12132930755615234, 0.1343240737915039]}",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.776813874684728,0.17074294754897704,0.430786676483599,0.40318425582158657,0.0762330691019694,0.039746890270034994,0.1038355032602946,0.034340910567540545
"{'nu': 0.0008871363243088126, 'eta0': 0.029484253376722336, 'learning_rate': 'constant', 'kernel_type': 'rbf', 'gamma': 1.217934489250183}","{'f1_score': [0.0, 0.0, 0.0], 'precision': [0.0, 0.0, 0.0], 'recall': [0.0, 0.0, 0.0], 'roc_auc': [0.7738174585989271, 0.5851185375606969, 1.0], 'pr_auc': [0.13335269100948885, 0.175, 1.0], 'specificity': [1.0, 1.0, 1.0], 'fit_time': [0.04281735420227051, 0.09327411651611328, 0.24317622184753418], 'score_time': [0.09317517280578613, 0.1388559341430664, 0.19529032707214355]}",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7863119987198747,0.1696049176145731,0.4361175636698296,0.3990874391139318,0.1264225641886393,0.08508832136216547,0.1424404780069987,0.0417653197341593
"{'nu': 0.0023480046074837446, 'eta0': 0.015976278111338615, 'learning_rate': 'constant', 'kernel_type': 'rbf', 'gamma': 1.6365941762924194}","{'f1_score': [0.0, 0.0, 0.0], 'precision': [0.0, 0.0, 0.0], 'recall': [0.0, 0.0, 0.0], 'roc_auc': [0.6983150575397095, 0.585261353898886, 1.0], 'pr_auc': [0.10377291007360955, 0.175, 1.0], 'specificity': [1.0, 1.0, 1.0], 'fit_time': [0.04700660705566406, 0.08484244346618652, 0.12287521362304688], 'score_time': [0.0910787582397461, 0.14362668991088867, 0.10441040992736816]}",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7611921371461984,0.1750565270559329,0.4262576366912032,0.4067378756039472,0.08490808804829915,0.030973263712729737,0.1130386193593343,0.022303299893814958
"{'nu': 0.0003879787109326571, 'eta0': 0.03131776303052902, 'learning_rate': 'constant', 'kernel_type': 'rbf', 'gamma': 0.7650427222251892}","{'f1_score': [0.0, 0.0, 0.0], 'precision': [0.0, 0.0, 0.0], 'recall': [0.0, 0.0, 0.0], 'roc_auc': [0.8187979873507372, 0.5855469865752643, 1.0], 'pr_auc': [0.22388969796254662, 0.17509948834565095, 1.0], 'specificity': [1.0, 1.0, 1.0], 'fit_time': [0.028833627700805664, 0.0665426254272461, 0.12172508239746094], 'score_time': [0.06776905059814453, 0.10411953926086426, 0.13615965843200684]}",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8014483246420004,0.1696439078015894,0.4663297287693992,0.37788718769417806,0.07236711184183757,0.03814576490612914,0.10268274943033855,0.027938827030187623
"{'nu': 0.0002786479308269918, 'eta0': 0.07334385812282562, 'learning_rate': 'constant', 'kernel_type': 'rbf', 'gamma': 0.33910900354385376}","{'f1_score': [0.0, 0.0, 0.0], 'precision': [0.0, 0.0, 0.0], 'recall': [0.0, 0.0, 0.0], 'roc_auc': [0.8967778552191741, 0.7140102827763497, 1.0], 'pr_auc': [0.48283656318080553, 0.23533906399235913, 1.0], 'specificity': [1.0, 1.0, 1.0], 'fit_time': [0.03828883171081543, 0.07581090927124023, 0.11382436752319336], 'score_time': [0.07114005088806152, 0.10520696640014648, 0.18439698219299316]}",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8702627126651746,0.11825063545399395,0.5727252090577215,0.31857658760723934,0.07597470283508301,0.030837470863268757,0.12024799982706706,0.04744440702594148
"{'nu': 0.0006975453579798341, 'eta0': 0.0200632456690073, 'learning_rate': 'constant', 'kernel_type': 'rbf', 'gamma': 3.375023603439331}","{'f1_score': [0.0, 0.0, 0.0], 'precision': [0.0, 0.0, 0.0], 'recall': [0.0, 0.0, 0.0], 'roc_auc': [0.5023842833813771, 0.5819051699514425, 1.0], 'pr_auc': [0.05713139752359557, 0.17425742574257425, 1.0], 'specificity': [1.0, 1.0, 1.0], 'fit_time': [0.03928422927856445, 0.08082914352416992, 0.20579791069030762], 'score_time': [0.11584591865539551, 0.12918305397033691, 0.1406693458557129]}",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6947631511109398,0.2182629046051489,0.4104629410887233,0.41959908205643703,0.10863709449768066,0.07076563726994319,0.12856610616048178,0.01014350705106237
"{'nu': 0.0010499381460249424, 'eta0': 0.012298371642827988, 'learning_rate': 'constant', 'kernel_type': 'rbf', 'gamma': 0.5922521948814392}","{'f1_score': [0.0, 0.0, 0.0], 'precision': [0.0, 0.0, 0.0], 'recall': [0.0, 0.0, 0.0], 'roc_auc': [0.8120012360549097, 0.5856898029134533, 1.0], 'pr_auc': [0.2113596985356678, 0.17514927495024168, 1.0], 'specificity': [1.0, 1.0, 1.0], 'fit_time': [0.045290231704711914, 0.10360574722290039, 0.1260986328125], 'score_time': [0.10209226608276367, 0.12186098098754883, 0.18582534790039062]}",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7992303463227876,0.16938232212145754,0.4621696578286365,0.3805906868839396,0.09166487058003743,0.03405327026536849,0.13659286499023438,0.035735869490571975
"{'nu': 0.002433557529002428, 'eta0': 0.010901685804128647, 'learning_rate': 'constant', 'kernel_type': 'rbf', 'gamma': 0.12554208934307098}","{'f1_score': [0.0, 0.0, 0.0], 'precision': [0.0, 0.0, 0.0], 'recall': [0.0, 0.0, 0.0], 'roc_auc': [0.8507951464544622, 0.7142959154527277, 1.0], 'pr_auc': [0.35718598819605896, 0.2354290082170839, 1.0], 'specificity': [1.0, 1.0, 1.0], 'fit_time': [0.034487009048461914, 0.09818434715270996, 0.10183119773864746], 'score_time': [0.07935333251953125, 0.2765648365020752, 0.06669735908508301]}",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8550303539690632,0.11667664353179268,0.5308716654710476,0.3354273256974667,0.07816751797993977,0.030922645695172186,0.14087184270222983,0.0960884482847861
"{'nu': 0.0006519724847748876, 'eta0': 0.01872311159968376, 'learning_rate': 'constant', 'kernel_type': 'rbf', 'gamma': 4.26639986038208}","{'f1_score': [0.0, 0.0, 0.0], 'precision': [0.0, 0.0, 0.0], 'recall': [0.0, 0.0, 0.0], 'roc_auc': [0.4950968036251596, 0.5829762924878605, 1.0], 'pr_auc': [0.054916284058157204, 0.17440543601359004, 1.0], 'specificity': [1.0, 1.0, 1.0], 'fit_time': [0.0474095344543457, 0.08136153221130371, 0.12294554710388184], 'score_time': [0.14392709732055664, 0.12923502922058105, 0.09666967391967773]}",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6926910320376733,0.22024199188354174,0.4097739066905824,0.4201940387299104,0.08390553792317708,0.030889871862734706,0.1232772668202718,0.019747357903213084
"{'nu': 0.0002468034508638084, 'eta0': 0.016520511358976364, 'learning_rate': 'constant', 'kernel_type': 'rbf', 'gamma': 0.04336010664701462}","{'f1_score': [0.0, 0.0, 0.0], 'precision': [0.0, 0.0, 0.0], 'recall': [0.0, 0.0, 0.0], 'roc_auc': [0.8617516003302161, 0.7142959154527277, 1.0], 'pr_auc': [0.42573399719363475, 0.2354290082170839, 1.0000000000000002], 'specificity': [1.0, 1.0, 1.0], 'fit_time': [0.028141021728515625, 0.08123016357421875, 0.10532665252685547], 'score_time': [0.05480051040649414, 0.08345961570739746, 0.05308103561401367]}",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8586825052609813,0.11665839158316538,0.553721001803573,0.32498995408140063,0.07156594594319661,0.03224337893014344,0.06378038724263509,0.01393301051739427
"{'nu': 0.0003248651046305895, 'eta0': 0.052287571132183075, 'learning_rate': 'constant', 'kernel_type': 'rbf', 'gamma': 0.2296190857887268}","{'f1_score': [0.0, 0.0, 0.0], 'precision': [0.0, 0.0, 0.0], 'recall': [0.0, 0.0, 0.0], 'roc_auc': [0.7599067658217284, 0.7142959154527277, 1.0], 'pr_auc': [0.11398085708236881, 0.2354290082170839, 1.0000000000000002], 'specificity': [1.0, 1.0, 1.0], 'fit_time': [0.03860759735107422, 0.07267951965332031, 0.15735483169555664], 'score_time': [0.16566824913024902, 0.12128329277038574, 0.10163450241088867]}",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8247342270914855,0.12532266563491246,0.44980328843315104,0.39219444957634736,0.08954731623331706,0.04992406458622247,0.12952868143717447,0.02678395048568706
"{'nu': 0.000501438626088202, 'eta0': 0.022208809852600098, 'learning_rate': 'constant', 'kernel_type': 'rbf', 'gamma': 0.38560324907302856}","{'f1_score': [0.0, 0.0, 0.0], 'precision': [0.0, 0.0, 0.0], 'recall': [0.0, 0.0, 0.0], 'roc_auc': [0.831685213129249, 0.5952584975721222, 1.0], 'pr_auc': [0.3316934950549899, 0.2029654036243822, 1.0], 'specificity': [1.0, 1.0, 1.0], 'fit_time': [0.04697704315185547, 0.08371686935424805, 0.12419247627258301], 'score_time': [0.09287381172180176, 0.11967134475708008, 0.3386268615722656]}",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8089812369004571,0.1660130995822159,0.5115529662264574,0.3493595177678442,0.08496212959289551,0.03153536409389575,0.18372400601704916,0.11007784499636127
